"latitude","longitude","geometry","UK","TIT","LIE","AUT","ATT","SIE","LKP"
"48.856852","2.333781","Point",136877,"Sainte Catherine d'Alexandrie","Ecole nationale supérieure des beaux-arts (Paris)","Raffaello","copié d'après","19e",
"48.860591","2.337582","Point",22943,"La Vierge et l'Enfant avec le petit saint Jean-Baptiste / La Belle Jardinière","Musée du Louvre (Paris)","Raffaello","de","16e","folder_0003/folder_0119/elem_0154/FR75_0002_MUS_22943_0724_low.jpg"
"49.19385","2.48519","Point",11578,"Les Trois Grâces","Musée Condé (Chantilly)","Raffaello","de","16e","folder_0004/folder_0141/elem_0241/FR60_0002_MUS_11578_0131_low.jpg"
"49.19385","2.48519","Point",11580,"La Madone de Lorette","Musée Condé (Chantilly)","Raffaello","de","15e","folder_0004/folder_0141/elem_0243/FR60_0002_MUS_11580_0133_low.jpg"
"48.860591","2.337582","Point",22941,"La Sainte Famille / La Grande Sainte Famille de François Ier","Musée du Louvre (Paris)","Raffaello","de","16e","folder_0003/folder_0119/elem_0152/FR75_0002_MUS_22941_0722_low.jpg"
"48.5734053","7.7521113","Point",11846,"Portrait de jeune femme","Musée des Beaux-Arts (Strasbourg)","Raffaello","de","16e","folder_0003/folder_0245/elem_0033/FR67_0004_MUS_11846_0050_low.jpg"
"48.860591","2.337582","Point",22934,"Portrait de l'artiste avec un ami","Musée du Louvre (Paris)","Raffaello","de","16e","folder_0003/folder_0119/elem_0146/FR75_0002_MUS_22934_0716_low.jpg"
"49.182863","-0.370679","Point",23779,"l'École d'Athènes","Musée des Beaux-Arts (Caen)","Raffaello","de","17e",
"48.860591","2.337582","Point",12592,"Portrait de Dona Isabel de Requesens, vice-reine de Naples / Portrait de Jeanne d'Aragon","Musée du Louvre (Paris)","Raffaello","de","16e","folder_0003/folder_0118/elem_0247/FR75_0002_MUS_12592_0567_low.jpg"
"41.919229","8.738635","Point",141472,"Vierge et l'Enfant / La Madone aux candélabres","Palais Fesch-musée des beaux-arts (Ajaccio)","Raffaello","copié d'après","non précisé","folder_0004/folder_0079/elem_0214/FR2A_0003_MUS_141472_0336_low.jpg"
"45.466616","3.210233","Point",96230,"Vierge et l'Enfant et saint Jean-Baptiste, dit La Belle Jardinière","Eglise (Chalus)","Raffaello","copié d'après","non précisé","folder_0002/folder_0018/elem_0058/FR63_0004_REL_UK_96230_0016_low.jpg"
"48.860591","2.337582","Point",22936,"Baldassare Castiglione (1478-1529)","Musée du Louvre (Paris)","Raffaello","de","16e","folder_0003/folder_0119/elem_0147/FR75_0002_MUS_22936_0717_low.jpg"
"49.19385","2.48519","Point",11579,"La Madone de la maison d'Orléans","Musée Condé (Chantilly)","Raffaello","de","16e","folder_0004/folder_0141/elem_0242/FR60_0002_MUS_11579_0132_low.jpg"
"44.0221252","1.3529599","Point",22416,"Vue de l'intérieur de l'ancienne basilique","Musée Ingres (Montauban)","Raffaello","copié d'après","19e","folder_0003/folder_0247/elem_0090/FR82_0001_MUS_22416_0155_low.jpg"
"48.860591","2.337582","Point",22608,"Ange tenant un phylactère","Musée du Louvre (Paris)","Raffaello","de","16e","folder_0003/folder_0119/elem_0061/FR75_0002_MUS_22608_0631_low.jpg"
"43.352627","1.4775069","Point",140213,"Vierge à l'Enfant avec saint Jean-Baptiste","Eglise paroissiale de l'Exaltation de la Sainte-Croix (Auterive)","Raffaello","copié d'après","19e",
"43.211356","0.169294","Point",140188,"Vierge à l'Enfant dite la Madone de Saint Sixte","Eglise paroissiale Saint-Jean-Baptiste (Lespouey)","Raffaello","copié d'après","19e","folder_0003/folder_0249/elem_0105/FR65_0003_REL_140188_0004_low.jpg"
"43.759597","1.988911","Point",140220,"Vierge à l'Enfant avec le petit saint Jean / La Belle Jardinière","Eglise Notre-Dame-des-Vignes (Graulhet)","Raffaello","copié d'après","19e",
"45.408924","2.628707","Point",96178,"Vierge à la chaise","Eglise (Marchal)","Raffaello","copié d'après","19e","folder_0002/folder_0017/elem_0190/FR15_0004_REL_UK_96178_0023_low.jpg"
"45.033026","3.094862","Point",96179,"Vierge à la chaise","Musée de la Haute-Auvergne (Saint-Flour)","Raffaello","copié d'après","non précisé","folder_0002/folder_0017/elem_0191/FR15_0004_REL_UK_96179_0024_low.jpg"
"45.322483","0.586651","Point",142385,"Vierge à la chaise / La Vierge et l'Enfant avec une chaise","Château (Bourdeilles)","Raffaello","copié d'après","non précisé",
"49.636549","3.649852","Point",96173,"Vierge à la chaise","Eglise (Chambres)","Raffaello","copié d'après","non précisé","folder_0002/folder_0017/elem_0189/FR15_0004_REL_UK_96173_0022_low.jpg"
"48.693444","6.182247","Point",28240,"Vénus et Cupidon devant le conseil des Dieux","Musée des Beaux-Arts (Nancy)","Raffaello","copié d'après","16e","folder_0004/folder_0006/elem_0062/FR54_0001_MUS_28240_0154_low.jpg"
"48.856852","2.333781","Point",137136,"Vénus, Junon, Cérès","Ecole nationale supérieure des beaux-arts (Paris)","Raffaello","copié d'après","19e",
"48.856852","2.333781","Point",136912,"Triomphe de Galatée","Ecole nationale supérieure des beaux-arts (Paris)","Raffaello","copié d'après","19e",
"45.764043","4.835659","Point",22640,"Un Prophète et deux anges","Musée des Beaux-Arts (Lyon)","Raffaello","copié d'après","18e","folder_0004/folder_0074/elem_0235/FR69_0007_MUS_22640_0133_low.jpg"
"43.965899","2.515322","Point",140222,"Vierge à l'Enfant","Eglise Saint-Jacques (Fraissines)","Raffaello","copié d'après","16e","folder_0003/folder_0245/elem_0167/FR75_0001_MED_140222_365_low.jpg"
"43.949317","4.805528","Point",12447,"Vierge à l'Enfant","Musée Calvet (Avignon)","Raffaello","copié d'après","16e","folder_0004/folder_0005/elem_0072/FR84_0002_MUS_12447_0075_low.jpg"
"44.8939602","1.4772896","Point",140048,"Vierge à l'Enfant / Madonne Bridgewater","Eglise abbatiale Sainte-Marie (Souillac)","Raffaello","copié d'après","19e","folder_0003/folder_0249/elem_0094/FR46_0003_REL_140048_0007_low.jpg"
"43.148994","1.575566","Point",140168,"Vierge à l'Enfant / La Madone de Saint Sixte","Eglise paroissiale Saint-Pierre-aux-Liens (Bézac)","Raffaello","copié d'après","19e",
"48.860591","2.337582","Point",22937,"Saint Michel terrassant le démon / Le Grand Saint Michel","Musée du Louvre (Paris)","Raffaello","de","16e","folder_0003/folder_0119/elem_0148/FR75_0002_MUS_22937_0718_low.jpg"
"48.860591","2.337582","Point",22932,"Sainte Marguerite","Musée du Louvre (Paris)","Raffaello","de","16e","folder_0003/folder_0119/elem_0144/FR75_0002_MUS_22932_0714_low.jpg"
"48.860591","2.337582","Point",22938,"Saint Georges luttant avec le dragon","Musée du Louvre (Paris)","Raffaello","de","16e","folder_0003/folder_0119/elem_0149/FR75_0002_MUS_22938_0719_low.jpg"
"48.860591","2.337582","Point",22939,"Saint Michel","Musée du Louvre (Paris)","Raffaello","de","16e","folder_0003/folder_0119/elem_0150/FR75_0002_MUS_22939_0720_low.jpg"
"48.875438","2.31052","Point",24971,"La Vierge et l'Enfant","Musée Jacquemart-André (Paris)","Raffaello","école de","16e","folder_0003/folder_0127/elem_0004/FR75_0006_MUS_24971_0153_low.jpg"
"50.374659","3.075545","Point",22006,"Le Joug de la Volupté","Musée de la Chartreuse (Douai)","Raffaello","école de","16e",
"49.182863","-0.370679","Point",11728,"Tête de femme","Musée des Beaux-Arts (Caen)","Raffaello","de","15e",
"50.374659","3.075545","Point",22052,"L'Opulence","Musée de la Chartreuse (Douai)","Raffaello","école de","16e",
"48.015044","6.590236","Point",24618,"Vierge à l'Enfant","Musée Charles Friry (Remiremont)","Raffaello",,"16e",
"47.63636","2.363179","Point",24981,"Le Mariage mystique de sainte Catherine","Eglise paroissiale Sainte-Marguerite (Cerdon-du-Loiret)","Raffaello","anciennement attribué à","16e",
"43.184277","3.003078","Point",26062,"Le Martyre de sainte Cécile / Fresque de la Magliana","Musée d'Art et d'Histoire (Narbonne)","Raffaello","atelier de","16e","folder_0004/folder_0083/elem_0181/FR11_0003_MUS_26062_0054_low.jpg"
"48.801408","2.130122","Point",12794,"Saint Jean l'Evangéliste à Patmos","Musée national des châteaux de Versailles et de Trianon (Versailles)","Raffaello","attribué à","16e","folder_0003/folder_0192/elem_0067/FR78_0001_12794_0014_low.jpg"
"48.860591","2.337582","Point",12596,"Dieu le Père bénissant parmi les anges","Musée du Louvre (Paris)","Raffaello","atelier de","16e","folder_0003/folder_0118/elem_0248/FR75_0002_MUS_12596_0568_low.jpg"
"48.860591","2.337582","Point",22977,"L'Abondance","Musée du Louvre (Paris)","Raffaello","atelier de","16e","folder_0003/folder_0119/elem_0167/FR75_0002_MUS_22977_0737_low.jpg"
"47.218371","-1.553621","Point",27874,"Héliodore chassé du Temple","Musée d'arts de Nantes","Raffaello","copié d'après","17e","folder_0002/folder_0015/elem_0150/FR44_0001_MUS_UK_27874_Inv128_0189_low.jpg"
"43.604652","1.444209","Point",22273,"Héliodore chassé du Temple","Musée des Augustins (Toulouse)","Raffaello","copié d'après","17e","folder_0003/folder_0162/elem_0025/FR31_0001_MUS_22273_0076_low.jpg"
"47.218371","-1.553621","Point",30157,"Héliodore chassé du temple","Musée d'arts de Nantes","Raffaello","copié d'après","17e","folder_0002/folder_0016/elem_0092/FR44_0001_MUS_UK_30157_Inv130_0366_low.jpg"
"43.296482","5.36978","Point",24106,"Héliodore chassé du temple","Musée des Beaux-Arts (Marseille)","Raffaello","copié d'après","18e","folder_0004/folder_0092/elem_0172/FR13_0009_MUS_24106_0090_low.jpg"
"43.296482","5.36978","Point",15553,"Institution de la fête du saint sacrement","Musée des Beaux-Arts (Marseille)","Raffaello","copié d'après","19e",
"48.801408","2.130122","Point",24584,"Jeanne d'Aragon, dite Jeanne la Folle, reine de Castille (1479-1555)","Hôtel de la préfecture des Yvelines (Versailles)","Raffaello","copié d'après","20e",
"43.604652","1.444209","Point",22281,"Incendie du Borgo Vecchio","Musée des Augustins (Toulouse)","Raffaello","copié d'après","17e","folder_0003/folder_0162/elem_0033/FR31_0001_MUS_22281_0084_low.jpg"
"43.604652","1.444209","Point",22279,"Incendie du Borgo Vecchio","Musée des Augustins (Toulouse)","Raffaello","copié d'après","17e","folder_0003/folder_0162/elem_0031/FR31_0001_MUS_22279_0082_low.jpg"
"44.0221252","1.3529599","Point",20731,"Eve","Musée Ingres (Montauban)","Raffaello","copié d'après","19e","folder_0003/folder_0246/elem_0210/FR82_0001_MUS_20731_0025_low.jpg"
"48.856852","2.333781","Point",136799,"Figure d'ange nu","Ecole nationale supérieure des beaux-arts (Paris)","Raffaello","copié d'après","19e",
"44.0221252","1.3529599","Point",21109,"Enée fuyant Troie","Musée Ingres (Montauban)","Raffaello","copié d'après","16e","folder_0003/folder_0247/elem_0030/FR82_0001_MUS_21109_0095_low.jpg"
"44.0221252","1.3529599","Point",15535,"Eve","Musée Ingres (Montauban)","Raffaello","copié d'après","19e","folder_0003/folder_0246/elem_0199/FR82_0001_MUS_15535_0014_low.jpg"
"48.856852","2.333781","Point",136783,"Héliodore","Ecole nationale supérieure des beaux-arts (Paris)","Raffaello","copié d'après","19e",
"48.856852","2.333781","Point",136844,"Héliodore","Ecole nationale supérieure des beaux-arts (Paris)","Raffaello","copié d'après","19e",
"43.296482","5.36978","Point",15533,"Figure de la Farnesina","Musée des Beaux-Arts (Marseille)","Raffaello","copié d'après","19e",
"44.0221252","1.3529599","Point",20727,"Groupe de femmes","Musée Ingres (Montauban)","Raffaello","copié d'après","19e","folder_0003/folder_0246/elem_0206/FR82_0001_MUS_20727_0021_low.jpg"
"48.856852","2.333781","Point",136885,"Bataille de Constantin","Ecole nationale supérieure des beaux-arts (Paris)","Raffaello","copié d'après","19e",
"48.856852","2.333781","Point",136782,"Bataille de Constantin. Fragment : allocution aux troupes","Ecole nationale supérieure des beaux-arts (Paris)","Raffaello","copié d'après","19e",
"48.889146","2.379523","Point",133836,"Attila et saint Léon","Eglise Saint-Jacques-Saint-Christophe (Paris)","Raffaello","copié d'après","non précisé",
"48.860591","2.337582","Point",12639,"Baldassare Castiglione (1478-1529)","Musée du Louvre (Paris)","Raffaello","copié d'après","16e","folder_0003/folder_0119/elem_0001/FR75_0002_MUS_12639_0571_low.jpg"
"48.856852","2.333781","Point",137163,"Déposition de croix","Ecole nationale supérieure des beaux-arts (Paris)","Raffaello","copié d'après","19e",
"43.604652","1.444209","Point",22274,"Dispute du Saint-Sacrement","Musée des Augustins (Toulouse)","Raffaello","copié d'après","17e","folder_0003/folder_0162/elem_0026/FR31_0001_MUS_22274_0077_low.jpg"
"48.856852","2.333781","Point",136795,"Délivrance de saint Pierre","Ecole nationale supérieure des beaux-arts (Paris)","Raffaello","copié d'après","19e",
"48.856852","2.333781","Point",136916,"Délivrance de saint Pierre","Ecole nationale supérieure des beaux-arts (Paris)","Raffaello","copié d'après","19e",
"47.322047","5.04148","Point",131250,"Adam et Ève","Musée des Beaux-Arts (Dijon)","Raffaello","copié d'après","non précisé","folder_0003/folder_0006/elem_0191/FR21_0003_MUS_131250_0081_low.jpg"
"45.764043","4.835659","Point",23075,"Adam et Ève","Musée des Beaux-Arts (Lyon)","Raffaello","copié d'après","19e","folder_0004/folder_0074/elem_0244/FR69_0007_MUS_23075_0142_low.jpg"
"48.860591","2.337582","Point",22940,"Saint Jean-Baptiste dans le désert désignant la Croix de la Passion","Musée du Louvre (Paris)","Raffaello","attribué à","16e","folder_0003/folder_0119/elem_0151/FR75_0002_MUS_22940_0721_low.jpg"
"43.388051","-1.663055","Point",15688,,"Eglise Saint-Jean-Baptiste (Saint Jean-de-Luz)","Raffaello","copié d'après","16e",
"48.856852","2.333781","Point",137118,"Attila arrêté devant Rome","Ecole nationale supérieure des beaux-arts (Paris)","Raffaello","copié d'après","19e",
"43.604652","1.444209","Point",22275,"Attila aux portes de Rome","Musée des Augustins (Toulouse)","Raffaello","copié d'après","17e","folder_0003/folder_0162/elem_0027/FR31_0001_MUS_22275_0078_low.jpg"
"41.919229","8.738635","Point",27891,"Anchise et Enée / l'Incendie du Borgo","Palais Fesch-musée des beaux-arts (Ajaccio)","Raffaello","copié d'après","16e","folder_0004/folder_0078/elem_0228/FR2A_0003_MUS_27891_0215_low.jpg"
"43.949317","4.805528","Point",12449,"Angelo Doni","Musée Calvet (Avignon)","Raffaello","copié d'après","16e","folder_0004/folder_0005/elem_0074/FR84_0002_MUS_12449_0077_low.jpg"
"45.194985","5.732257","Point",12962,"La Bataille du Ponte Milvio","Musée de Grenoble","Raffaello","copié d'après","16e","folder_0003/folder_0013/elem_0219/FR38_0001_MUS_012962_0080_low.jpg"
"48.856852","2.333781","Point",137187,"La belle jardinière","Ecole nationale supérieure des beaux-arts (Paris)","Raffaello","copié d'après","19e",
"48.00611","0.199556","Point",24497,"La Bataille de Constantin contre Maxence (La bataille du pont Milvius)","Musée de Tessé (Le Mans)","Raffaello","copié d'après","17e","folder_0001/folder_0119/elem_0237/FR_72_0002_MUS_10506_0034_low.jpg"
"48.00611","0.199556","Point",24498,"La Bataille de Constantin contre Maxence (La bataille du pont Milvius)","Musée de Tessé (Le Mans)","Raffaello","copié d'après","17e","folder_0001/folder_0119/elem_0236/FR_72_0002_MUS_10505_0035_low.jpg"
"47.404581","5.403931","Point",24814,"La Belle Jardinière","Eglise paroissiale Saint-Martin (Renève)","Raffaello","copié d'après","18e","folder_0003/folder_0006/elem_0097/FR75_0001_MED_24814_0057_low.jpg"
"48.839913","2.350489","Point",25597,"La Belle Jardinière","Eglise Saint-Médard (Paris)","Raffaello","copié d'après","19e","folder_0003/folder_0240/elem_0235/FR75_0001_MED_25597_0314_low.jpg"
"47.902964","1.909251","Point",31283,"La Belle jardinière","Musée des Beaux-Arts (Orléans)","Raffaello","copié d'après","non précisé","folder_0001/folder_0123/elem_0104/FR45_0011_MUS_1189_0103_low.jpg"
"45.774994","3.498887","Point",31608,"La Belle Jardinière","Château d'Aulteribe (Sermentizon)","Raffaello","copié d'après","16e","folder_0002/folder_0017/elem_0038/FR63_0003_MUS_UK_31608_0012_low.jpg"
"47.322047","5.04148","Point",131434,"L'École d'Athènes","Musée des Beaux-Arts (Dijon)","Raffaello","copié d'après","18e",
"48.860591","2.337582","Point",12597,"L'École d'Athènes","Musée du Louvre (Paris)","Raffaello","copié d'après","17e",
"47.322047","5.04148","Point",131400,"L'École d'Athènes","Musée des Beaux-Arts (Dijon)","Raffaello","copié d'après","non précisé",
"47.322047","5.04148","Point",131398,"L'École d'Athènes","Musée des Beaux-Arts (Dijon)","Raffaello","copié d'après","17e",
"49.419141","2.831128","Point",94119,"La Bataille de Constantin","Musée national du Château de Compiègne (Compiègne)","Raffaello","copié d'après","17e","folder_0001/folder_0249/elem_0087/FR60_0003_MUS_06_502818_0005_low.jpg"
"48.693444","6.182247","Point",28237,"La Bataille de Constantin contre Maxence","Musée des Beaux-Arts (Nancy)","Raffaello","copié d'après","16e","folder_0004/folder_0006/elem_0061/FR54_0001_MUS_28237_0153_low.jpg"
"48.117266","-1.6777926","Point",15556,"L'Incendie de Borgo","Musée des Beaux-Arts (Rennes)","Raffaello","copié d'après","19e","folder_0001/folder_0121/elem_0218/FR35_0013_MUS_185431_0056_low.jpg"
"43.296482","5.36978","Point",24054,"L'INCENDIE DU BOURG","Musée des Beaux-Arts (Marseille)","Raffaello","copié d'après","17e",
"43.529742","5.447427","Point",27032,"L'Ecole d'Athènes","Musée Granet (Aix-en-Provence)","Raffaello","copié d'après","17e","folder_0003/folder_0011/elem_0169/FR13_0001_MUS_027032_0282_low.jpg"
"44.0221252","1.3529599","Point",138927,"L'école d'Athènes","Musée Ingres (Montauban)","Raffaello","copié d'après","17e","folder_0003/folder_0246/elem_0195/FR82_0001_MUS_138927_0010_low.jpg"
"45.194985","5.732257","Point",12964,"L'Ecole d'Athènes","Musée de Grenoble","Raffaello","copié d'après","16e","folder_0003/folder_0013/elem_0221/FR38_0001_MUS_012964_0082_low.jpg"
"49.182863","-0.370679","Point",11725,"L'Ecole d'Athènes","Musée des Beaux-Arts (Caen)","Raffaello","copié d'après","non précisé",
"43.604652","1.444209","Point",22277,"L'École d'Athènes","Musée des Augustins (Toulouse)","Raffaello","copié d'après","17e","folder_0003/folder_0162/elem_0029/FR31_0001_MUS_22277_0080_low.jpg"
