"latitude";"longitude";"UK";"TIT";"LIE";"AUT";"ATT";"SIE";"LKP"
"49.890531";"2.295477";31270;"Prédication de saint Jean Baptiste";"Musée de Picardie (Amiens)";"Fontebasso Francesco";"de";"18e";"folder_0004/folder_0141/elem_0130/FR80_0001_MUS_31270_0154_low.jpg"
"47.321625";"5.042354";26135;"La Rançon";"Musée des Beaux-Arts (Dijon)";"Fontebasso Francesco";"de";"18e";"folder_0003/folder_0007/elem_0022/FR21_0003_MUS_026135_0162_low.jpg"
"48.860591";"2.337582";23272;"La Vierge apparaissant à saint Jérôme";"Musée du Louvre (Paris)";"Fontebasso Francesco";"de";"18e";"folder_0003/folder_0118/elem_0054/FR75_0002_MUS_23272_0374_low.jpg"
"48.860591";"2.337582";30142;"Saint François de Paule";"Musée du Louvre (Paris)";"Fontebasso Francesco";"de";"18e";"folder_0003/folder_0118/elem_0149/FR75_0002_MUS_30142_0469_low.jpg"
"44.838946";"-0.581712";23616;"Saint François de Paule avec un frère";"Musée des Beaux-Arts (Bordeaux)";"Fontebasso Francesco";"de";"18e";"folder_0004/folder_0020/elem_0041/FR33_0001_MUS_23616_0115_low.jpg"
"46.1976154";"5.2359939";22495;"Alexandre rend hommage au grand prêtre Jaddoua";"Musée de Brou (Bourg-en-Bresse)";"Fontebasso Francesco";"de";"18e";"folder_0003/folder_0199/elem_0102/FR01_0001_12766_0014_low.jpg"
"44.838946";"-0.581712";23615;"Apparition de la Vierge à saint Antoine de Padoue";"Musée des Beaux-Arts (Bordeaux)";"Fontebasso Francesco";"de";"18e";"folder_0004/folder_0020/elem_0040/FR33_0001_MUS_23615_0114_low.jpg"
"43.604652";"1.444209";26552;"Allégorie de la Justice / Venise trônant";"Musée des Augustins (Toulouse)";"Fontebasso Francesco";"attribué à";"18e";"folder_0003/folder_0162/elem_0059/FR31_0001_MUS_26552_0110_low.jpg"
"43.184277";"3.003078";24750;"La Vierge apparaissant à saint Jérôme";"Eglise Saint-Paul-Serge (Narbonne)";"Fontebasso Francesco";"attribué à";"18e";"folder_0004/folder_0083/elem_0203/FR11_0004_REL_24750_0006_low.jpg"
"46.1976154";"5.2359939";22497;"La Défaite de Porus";"Musée de Brou (Bourg-en-Bresse)";"Fontebasso Francesco";"de";"18e";
"47.3952904";"0.6946204";26005;"La Leçon de géométrie";"Musée des Beaux-Arts (Tours)";"Fontebasso Francesco";"de";"18e";"folder_0001/folder_0123/elem_0025/FR37_0015_MUS_D5741_0074_low.jpg"
"46.1976154";"5.2359939";12766;"L'Entrée d'Alexandre dans Babylone";"Musée de Brou (Bourg-en-Bresse)";"Fontebasso Francesco";"de";"18e";"folder_0003/folder_0199/elem_0094/FR01_0001_12766_0014_low.jpg"
"44.0221252";"1.3529599";12689;"La Charité";"Musée Ingres (Montauban)";"Fontebasso Francesco";"de";"18e";"folder_0003/folder_0246/elem_0187/FR82_0001_MUS_12689_0002_low.jpg"
"47.321625";"5.042354";14164;"La Vierge et l'Enfant avec six anges";"Musée des Beaux-Arts (Dijon)";"Foppa Vincenzo";"école de";"15e";"folder_0003/folder_0006/elem_0234/FR21_0003_MUS_014164_0124_low.jpg"
"50.630639";"3.062467";14006;"Saint Antoine de Padoue";"Palais des Beaux-Arts (Lille)";"Foppa Vincenzo";"entourage de";"15e";"folder_0001/folder_0118/elem_0188/FR_59_0002_MUS_P795_0009_low.jpg"
"47.218371";"-1.553621";11320;"La Sainte Famille";"Musée d'arts de Nantes";"Forabosco Girolamo";"de";"17e";"folder_0002/folder_0015/elem_0030/FR44_0001_MUS_UK_11320_Inv581_0075_low.jpg"
"47.218371";"-1.553621";28668;"Caïn après son crime (?)";"Musée d'arts de Nantes";"Forabosco Girolamo";"attribué à";"17e";"folder_0002/folder_0015/elem_0211/FR44_0001_MUS_UK_28668_Inv216_0246_low.jpg"
"45.764043";"4.835659";10491;"Portrait d'un chanoine";"Musée des Beaux-Arts (Lyon)";"Forabosco Girolamo";"attribué à";"17e";"folder_0003/folder_0214/elem_0208/FR69_0007_MUS_10491_0013_low.jpg"
"43.949317";"4.805528";11519;"Le Chevalet du peintre";"Musée Calvet (Avignon)";"Forbera Antonio";"de";"17e";"folder_0004/folder_0005/elem_0024/FR84_0002_MUS_11519_0027_low.jpg"
"43.232951";"0.078082";137316;"Vanité en trompe l'oeil Les trois âges de la vie";"Musée Massey (Tarbes)";"Forbera Antonio";"de";"17e";"folder_0003/folder_0166/elem_0137/FR65_0001_137316_0016_low.jpg"
"48.856852";"2.333781";261042;"L'Annonciation, copie d'après Melozzo da Forli";"Ecole nationale supérieure des beaux-arts (Paris)";"Forli Melozzo da";"copié d'après";"19e";"folder_0006/folder_0009/elem_0036/EnvP087_e-91205_low.jpg"
"43.604652";"1.444209";30658;"Nature morte aux fruits";"Fondation Bemberg (Toulouse)";"Forte Luca";"attribué à";"17e";"folder_0003/folder_0162/elem_0247/FR31_0002_30658_0016_low.jpg"
"43.2951";"-0.370797";20736;"Nature morte aux nèfles";"Musée des Beaux-Arts (Pau)";"Forte Luca";"attribué à";"17e";
"43.2951";"-0.370797";20737;"Nature morte aux figues";"Musée des Beaux-Arts (Pau)";"Forte Luca";"attribué à";"17e";
"45.194985";"5.732257";12938;"Paysage de neige avec torrent et cascade";"Musée de Grenoble";"Foschi Francesco";"de";"17e";"folder_0003/folder_0013/elem_0204/FR38_0001_MUS_012938_0065_low.jpg"
"45.194985";"5.732257";12939;"Paysage montagneux sous la neige avec diligence";"Musée de Grenoble";"Foschi Francesco";"de";"17e";"folder_0003/folder_0013/elem_0205/FR38_0001_MUS_012939_0066_low.jpg"
"43.604652";"1.444209";22302;"L'Hiver";"Musée des Augustins (Toulouse)";"Foschi Francesco";"de";"18e";"folder_0003/folder_0162/elem_0044/FR31_0001_MUS_22302_0095_low.jpg"
"45.194985";"5.732257";12937;"Paysage de neige avec rochers et voyageurs";"Musée de Grenoble";"Foschi Francesco";"de";"18e";"folder_0003/folder_0013/elem_0203/FR38_0001_MUS_012937_0064_low.jpg"
"50.630639";"3.062467";12988;"Paysage sous la neige";"Palais des Beaux-Arts (Lille)";"Foschi Francesco";"de";"18e";"folder_0001/folder_0118/elem_0166/FR_59_0002_MUS_P54_0074_low.jpg"
"41.919229";"8.738635";11651;"Portrait d'homme / Portrait d'ecclésiastique";"Palais Fesch-musée des beaux-arts (Ajaccio)";"Foschi Pier Francesco";"de";"16e";"folder_0004/folder_0078/elem_0074/FR2A_0003_MUS_11651_0059_low.jpg"
"49.19385";"2.48519";11539;"Portrait présumé d'Andrea del Sarto";"Musée Condé (Chantilly)";"Foschi Pier Francesco";"attribué à";"16e";"folder_0004/folder_0141/elem_0226/FR60_0002_MUS_11539_0116_low.jpg"
"45.564601";"5.917781";12011;"La Vierge et l'Enfant";"Musée des Beaux-Arts (Chambéry)";"Foschi Pier Francesco";"de";"16e";"folder_0003/folder_0008/elem_0220/FR73_0001_MUS_012011_0036_low.jpg"
"43.529742";"5.447427";26576;"La Vierge et l'enfant Jésus";"Musée Granet (Aix-en-Provence)";"Foschi Pier Francesco";"attribué à";"16e";"folder_0003/folder_0010/elem_0246/FR13_0001_MUS_026576_0109_low.jpg"
"50.630639";"3.062467";23891;"Le Christ et trois apôtres";"Palais des Beaux-Arts (Lille)";"Fouquières Jacques";"attribué à";"17e";"folder_0001/folder_0118/elem_0171/FR_59_0002_MUS_P7_0091_low.jpg"
"47.936433";"-2.008159";26303;"La Déploration";"Eglise Sainte-Madeleine (Campel)";"Fra Bartolomeo";"copié d'après";"non précisé";"folder_0001/folder_0121/elem_0166/FR35_0003_REL_0001_low.jpg"
"47.218371";"-1.553621";260589;"La Déposition de Croix";"Musée d'arts de Nantes";"Fra Bartolomeo";"copié d'après";"19e";"folder_0002/folder_0015/elem_0084/FR44_0001_MUS_UK_13171_Inv10_0128_low.jpg"
"45.042768";"3.882936";22595;"La Vierge et l'Enfant avec sainte Anne";"Musée Crozatier (Le Puy-en-Velay)";"Fra Bartolomeo";"attribué à";"16e";"folder_0001/folder_0248/elem_0073/FR43_0001_MUS_D8744_0034_low.jpg"
"48.848978";"2.350274";25595;"La Déposition du Christ";"Eglise Saint-Nicolas-du-Chardonnet (Paris)";"Fra Bartolomeo";"copié d'après";"non précisé";"folder_0003/folder_0240/elem_0233/FR75_0033_REL_25595_0001_low.jpg"
"43.610769";"3.876716";137649;"La Sainte Famille";"Musée Fabre (Montpellier)";"Fra Bartolomeo";"copié d'après";"non précisé";"folder_0003/folder_0248/elem_0001/FR34_0001_MUS_137649_0065_low.jpg"
"47.718924";"-1.377736";26309;"Déploration";"Eglise Saint-Nicolas (Châteaubriant)";"Fra Bartolomeo";"copié d'après";"non précisé";
"47.840412";"-4.195757";26345;"L'Incarnation du Christ";"Manoir de Kerazan (Loctudy)";"Fra Bartolomeo";"copié d'après";"19e";"folder_0001/folder_0120/elem_0185/FR29_0014_DOM_0001_low.jpg"
"47.2336297";"6.0304426";12526;"La Madone Carondelet / La Vierge aux Saints";"Cathédrale Saint-Jean (Besançon)";"Fra Bartolomeo";"de";"16e";"folder_0004/folder_0055/elem_0211/FR25_0002_REL_12526_0001_low.jpg"
"45.194985";"5.732257";11874;"La Vierge et l'Enfant";"Musée de Grenoble";"Fra Bartolomeo";"de";"16e";"folder_0003/folder_0014/elem_0044/RF38_0001_MUS_011874_0046_low.jpg"
"48.860591";"2.337582";23510;"La Vierge et l'Enfant Jesus";"Musée du Louvre (Paris)";"Fra Bartolomeo";"d'après";"16e";"folder_0003/folder_0118/elem_0120/FR75_0002_MUS_23510_0440_low.jpg"
"48.860591";"2.337582";23427;"L'Incarnation du Christ / L'Annonciation avec les saintes Marguerite et Marie-Madeleine et les saints Paul, Jean-Baptiste, Jérôme et François";"Musée du Louvre (Paris)";"Fra Bartolomeo";"de";"16e";"folder_0003/folder_0120/elem_0050/FR75_0002_MUS_23427_0870_low.jpg"
"48.860591";"2.337582";23490;"Noli me tangere";"Musée du Louvre (Paris)";"Fra Bartolomeo";"de";"16e";"folder_0003/folder_0120/elem_0063/FR75_0002_MUS_23490_0883_low.jpg"
"48.693444";"6.182247";27907;"Annonciation";"Musée des Beaux-Arts (Nancy)";"Fra Bartolomeo";"copié d'après";"16e";"folder_0004/folder_0005/elem_0215/FR54_0001_MUS_27907_0057_low.jpg"
"48.860591";"2.337582";23426;"Le Mariage mystique de sainte Catherine de Sienne, avec les saints Pierre, Vincent Ferrier, Étienne, Barthélemy, Dominique, François, et deux autres saints";"Musée du Louvre (Paris)";"Fra Bartolomeo";"de";"16e";"folder_0003/folder_0120/elem_0049/FR75_0002_MUS_23426_0869_low.jpg"
"48.860591";"2.337582";22717;"Minerve";"Musée du Louvre (Paris)";"Fra Bartolomeo";"de";"15e";"folder_0003/folder_0119/elem_0086/FR75_0002_MUS_22717_0656_low.jpg"
"49.19385";"2.48519";11532;"La Vierge en gloire entre six saints";"Musée Condé (Chantilly)";"Fra Bartolomeo";"copié d'après";"16e";"folder_0001/folder_0249/elem_0004/FR60_0002_MUS_31_0026_low.jpg"
"49.182863";"-0.370679";15486;"La Vierge et sainte Anne";"Musée des Beaux-Arts (Caen)";"Fra Bartolomeo";"copié d'après";"19e";
"47.463856";"5.895358";25419;"La Vierge à l'Enfant en trône adorée par les rois Mages";"Eglise paroissiale (Frasne-le-Château)";"Fra Bartolomeo";"copié d'après";"17e";"folder_0004/folder_0075/elem_0016/FR70_0001_REL_25419_0009_low.jpg"
"48.00611";"0.199556";15453;"La Vierge à l'Enfant et le petit saint Jean-Baptiste";"Musée de Tessé (Le Mans)";"Fra Bartolomeo";"copié d'après";"16e";"folder_0001/folder_0119/elem_0209/FR_72_0002_MUS_10238_0023_low.jpg"
"47.282156";"4.229603";15396;"Le Mariage mystique de sainte Catherine";"Hospice (Saulieu)";"Fra Bartolomeo";"copié d'après";"16e";"folder_0003/folder_0006/elem_0099/FR75_0001_MED_15396_0059_low.jpg"
"43.295092";"0.506809";140749;"Le Mariage mystique de sainte Catherine de Sienne, les saints Pierre, Vincent Ferrier, Etienne, Barthélémy, Dominique, François et deux autres saints";"Eglise paroissiale Notre-Dame-de-l'Assomption (Castelnau-Magnoac)";"Fra Bartolomeo";"copié d'après";"19e";"folder_0003/folder_0249/elem_0102/FR65_0003_REL_140749_0008_low.jpg"
"44.0221252";"1.3529599";21124;"Le Christ entre les quatre évangélistes";"Musée Ingres (Montauban)";"Fra Bartolomeo";"copié d'après";"19e";"folder_0003/folder_0247/elem_0041/FR82_0001_MUS_21124_0106_low.jpg"
"48.856852";"2.333781";137202;"Le Christ et les disciples d'Emmaüs";"Ecole nationale supérieure des beaux-arts (Paris)";"Fra Bartolomeo";"copié d'après";"19e";
"49.182863";"-0.370679";11708;"La Nativité";"Musée des Beaux-Arts (Caen)";"Fra Bartolomeo";"copié d'après";"16e";"folder_0004/folder_0009/elem_0083/FR14_0001_MUS_11708_0082_low.jpg"
"44.270142";"2.1501389";140091;"Le Mariage mystique de sainte Catherine de Sienne, les saints Pierre, Vincent Ferrier, Etienne, Barthélemy, Dominique, François et deux autres saints";"Eglise paroissiale Saint-Julien (Vabre-Tizac)";"Fra Bartolomeo";"copié d'après";"19e";
"47.997542";"-4.097899";25091;"Tête d'homme avec un turban";"Musée des Beaux-Arts (Quimper)";"Fracanzano Francesco";"de";"17e";"folder_0001/folder_0121/elem_0075/FR29_0025_MUS_8731602_0034_low.jpg"
"47.240212";"6.023507";227016;"Saint Paul";"Musée des Beaux-Arts et d'Archéologie (Besançon)";"Fracanzano Francesco";"d'après";"17e";"folder_0004/folder_0090/elem_0180/FR25_0001_MUS_227016_0167_low.jpg"
"47.240212";"6.023507";227015;"Saint Paul";"Musée des Beaux-Arts et d'Archéologie (Besançon)";"Fracanzano Francesco";"d'après";"17e";"folder_0004/folder_0090/elem_0179/FR25_0001_MUS_227015_0166_low.jpg"
"42.69368";"9.451127";27268;"Achille à la cour de Lycomède";"Musée municipal (Bastia)";"Fracanzano Francesco";"attribué à";"17e";"folder_0004/folder_0086/elem_0161/FR2B_0002_MUS_27268_0040_low.jpg"
"43.836699";"4.360054";28461;"Saint Paul apôtre";"Musée des Beaux-Arts (Nîmes)";"Fracanzano Francesco";"attribué à";"17e";"folder_0004/folder_0084/elem_0007/FR30_0013_MUS_28461_0050_low.jpg"
"49.443232";"1.099971";22206;"Tête de vieillard";"Musée des Beaux-Arts (Rouen)";"Fracanzano Francesco";"attribué à";"17e";"folder_0001/folder_0250/elem_0118/FR76_0006_MUS_9754105_0073_low.jpg"
"47.795368";"3.566457";31658;"Vieille qui file";"Musée Leblanc-Duvernoy (Auxerre)";"Fracanzano Francesco";"copié d'après";"non précisé";
"49.419141";"2.831128";10493;"Soldat à mi-corps tenant une pique";"Musée national du Château de Compiègne (Compiègne)";"Fracanzano Francesco";"attribué à";"17e";"folder_0004/folder_0142/elem_0015/FR60_0003_MUS_10493_0054_low.jpg"
"49.182863";"-0.370679";23730;"Tête de saint Pierre";"Musée des Beaux-Arts (Caen)";"Fracanzano Francesco";"attribué à";"18e";"folder_0002/folder_0001/elem_0021/FR14_0001_MUS_Inv398_0025_low.jpg"
"48.85996";"2.326551";11359;"Les Gondoles";"Musée d'Orsay (Paris)";"Fragiacomo Pietro";"de";"20e";
"48.801408";"2.130122";92424;"Isabelle d'Aragon implorant Charles VIII en faveur de son père, Alphonse, roi de Naples, et de son mari, au moment de la conquête du royaume de Naples par les Français en 1494";"Musée national des châteaux de Versailles et de Trianon (Versailles)";"Fragonard Théophile";"attribué à";"non précisé";"folder_0003/folder_0192/elem_0139/FR78_0001_92424_0086_low.jpg"
"49.443232";"1.099971";25658;"Le Mariage mystique de sainte Catherine";"Cathédrale Notre-Dame (Rouen)";"Franceschini Baldassarre";"attribué à";"17e";"folder_0002/folder_0018/elem_0083/FR76_0007_REL_UK_25658_0023_low.jpg"
"43.610769";"3.876716";30854;"Le Père éternel dans sa gloire";"Musée Fabre (Montpellier)";"Franceschini Baldassarre";"attribué à";"17e";"folder_0003/folder_0248/elem_0098/FR34_0001_MUS_30854_0162_low.jpg"
"48.801408";"2.130122";24485;"La gloire de Louis XIV triomphe du Temps";"Musée national des châteaux de Versailles et de Trianon (Versailles)";"Franceschini Baldassarre";"attribué à";"17e";"folder_0003/folder_0192/elem_0100/FR78_0001_24485_0047_low.jpg"
"49.443232";"1.099971";25660;"La Sainte Famille avec un ange portant une couronne de fleurs";"Cathédrale Notre-Dame (Rouen)";"Franceschini Baldassarre";"attribué à";"17e";"folder_0002/folder_0018/elem_0084/FR76_0007_REL_UK_25660_0024_low.jpg"
"48.693444";"6.182247";28675;"Un Ange en adoration";"Musée des Beaux-Arts (Nancy)";"Franceschini Baldassarre";"attribué à";"17e";"folder_0004/folder_0006/elem_0120/FR54_0001_MUS_28675_0212_low.jpg"
"47.218371";"-1.553621";30219;"Sainte Catherine de Sienne";"Musée d'arts de Nantes";"Franceschini Baldassarre";"copié d'après";"non précisé";"folder_0002/folder_0016/elem_0141/FR44_0001_MUS_UK_30219_Inv595_0413_low.jpg"
"45.194985";"5.732257";10499;"Sainte Catherine de Sienne";"Musée de Grenoble";"Franceschini Baldassarre";"attribué à";"17e";"folder_0003/folder_0014/elem_0029/RF38_0001_MUS_010499_0012_low.jpg"
"49.182863";"-0.370679";23732;"Sainte Catherine de Sienne";"Musée des Beaux-Arts (Caen)";"Franceschini Baldassarre";"attribué à";"17e";"folder_0001/folder_0247/elem_0202/FR14_0001_MUS_181_0003_low.jpg"
"48.693444";"6.182247";10497;"L'Archange";"Musée des Beaux-Arts (Nancy)";"Franceschini Baldassarre";"atelier de";"17e";"folder_0004/folder_0005/elem_0171/FR54_0001_MUS_10497_0013_low.jpg"
"45.14061";"1.446773";137055;"L'Enfant Jésus";"Eglise paroissiale Saint-Pantaléon (Saint-Pantaléon-de-Larche)";"Franceschini Baldassarre";"attribué à";"non précisé";"folder_0004/folder_0108/elem_0119/FR19_0003_REL_137055_0002_low.jpg"
"43.6473451";"0.5879346";31013;"Loth et ses filles";"Musée des Jacobins (Auch)";"Franceschini Baldassarre";"anciennement attribué à";"17e";
"44.838946";"-0.581712";23614;"L'épreuve de Moïse";"Musée des Beaux-Arts (Bordeaux)";"Franceschini Baldassarre";"de";"17e";"folder_0004/folder_0020/elem_0039/FR33_0001_MUS_23614_0113_low.jpg"
"50.374659";"3.075545";21595;"La décollation de saint Jean-Baptiste";"Musée de la Chartreuse (Douai)";"Franceschini Baldassarre";"de";"17e";
"47.320941";"5.042226";10496;"Amour dormant";"Musée Magnin (Dijon)";"Franceschini Baldassarre";"de";"17e";"folder_0003/folder_0008/elem_0024/FR21_0001_MUS_UK_010496_0012_low.jpg"
"44.838946";"-0.581712";23613;"L'Apothéose d'Ovide";"Musée des Beaux-Arts (Bordeaux)";"Franceschini Baldassarre";"de";"17e";"folder_0004/folder_0020/elem_0038/FR33_0001_MUS_23613_0112_low.jpg"
"48.693444";"6.182247";28032;"La Communion des apôtres";"Musée des Beaux-Arts (Nancy)";"Franceschini Marcantonio";"copié d'après";"non précisé";"folder_0004/folder_0006/elem_0007/FR54_0001_MUS_28032_0099_low.jpg"
"47.997542";"-4.097899";25083;"La Mort de saint Joseph";"Musée des Beaux-Arts (Quimper)";"Franceschini Marcantonio";"de";"18e";"folder_0001/folder_0121/elem_0098/FR29_0025_MUS_8731660_0027_low.jpg"
"43.184277";"3.003078";30152;"La Naissance d'Adonis";"Musée d'Art et d'Histoire (Narbonne)";"Franceschini Marcantonio";"attribué à";"17e";"folder_0004/folder_0083/elem_0194/FR11_0003_MUS_30152_0067_low.jpg"
"48.860591";"2.337582";23270;"L'Extase de sainte Marie-Madeleine avec des anges musiciens";"Musée du Louvre (Paris)";"Franceschini Marcantonio";"copié d'après";"17e";"folder_0003/folder_0118/elem_0053/FR75_0002_MUS_23270_0373_low.jpg"
"50.374659";"3.075545";22053;"David et Abigaïl";"Musée de la Chartreuse (Douai)";"Franceschini Marcantonio";"entourage de";"18e";"folder_0001/folder_0124/elem_0001/FR59_0001_MUS_1282_0080_low.jpg"
"41.919229";"8.738635";30497;"La Vierge, sainte Thérèse d'Avila tenant l'enfant Jésus, saint Ignace de Loyola, saint Charles Borromée, saint François de Sales et saint Philippe Neri / La Vierge donnant l'Enfant Jésus à sainte Claire d'Assise (titre erroné)";"Palais Fesch-musée des beaux-arts (Ajaccio)";"Franceschini Marcantonio";"de";"17e";"folder_0004/folder_0079/elem_0017/FR2A_0003_MUS_30497_0257_low.jpg"
"49.2527435";"4.0302229";10501;"Saint Sébastien soigné par Irène";"Musée des Beaux-Arts (Reims)";"Franceschini Marcantonio";"de";"17e";"folder_0001/folder_0248/elem_0129/FR51_0001_MUS_9245_0023_low.jpg"
"49.484963";"0.102697";10046;"Jacob protégeant Rachel (?)";"Musée d'art moderne André Malraux - MuMa (Le Havre)";"Franceschini Marcantonio";"attribué à";"17e";"folder_0002/folder_0001/elem_0022/FR76_0004_MUS_1_0001_bis_low.jpg"
"48.117266";"-1.6777926";10323;"La Muse Euterpe";"Musée des Beaux-Arts (Rennes)";"Franceschini Marcantonio";"attribué à";"17e";"folder_0001/folder_0122/elem_0016/FR35_0013_MUS_801119_0005_low.jpg"
"47.240212";"6.023507";11022;"Sibylle / Jeune fille les yeux levés au ciel";"Musée des Beaux-Arts et d'Archéologie (Besançon)";"Franceschini Marcantonio";"atelier de";"17e";"folder_0004/folder_0090/elem_0136/FR25_0001_MUS_11022_0123_low.jpg"
"48.854161";"3.764106";25369;"Agar et l'ange";"Eglise Saint-Pierre (Baye)";"Franceschini Marcantonio";"attribué à";"17e";"folder_0002/folder_0017/elem_0243/FR51_0003_REL_UK_25369_0002_low.jpg"
"43.610769";"3.876716";141846;"Le Christ et la Samaritaine";"Musée Fabre (Montpellier)";"Franceschini Marcantonio";"attribué à";"17e";"folder_0003/folder_0248/elem_0038/FR34_0001_MUS_141846_0102_low.jpg"
"43.949317";"4.805528";26768;"Le Couronnement de la Vierge, avec six saints (Augustin, Lucie, Antoine Abbé, Laurent, Dorothée, Jacques)";"Musée du Petit Palais (Avignon)";"Francesco Fiorentino";"attribué à";"14e";"folder_0003/folder_0250/elem_0221/FR84_0001_MUS_26768_0366_low.jpg"
